meaningful_phrase,bias,outlet,url,sentiment,bias_score,lean_score
remnants ancient garden,right,https://www.theblaze.com,https://www.theblaze.com/news/archaeologists-jesus-christ-mystery-burial-archaelogical-discovery,0.0,0.8865333333333334,0.8865333333333334
priest reportedly shot,right,https://www.theblaze.com,https://www.theblaze.com/news/catholic-priest-shot-killed-kansas,0.0,0.8502000000000001,0.8502000000000001
murder catholic priest,right,https://www.theblaze.com,https://www.theblaze.com/news/catholic-priest-shot-killed-kansas,0.0,0.9168333333333334,0.9168333333333334
priest shot,right,https://www.theblaze.com,https://www.theblaze.com/news/catholic-priest-shot-killed-kansas,0.0,0.7511333333333333,0.7511333333333333
killed thursday parish,right,https://www.theblaze.com,https://www.theblaze.com/news/catholic-priest-shot-killed-kansas,-0.2,0.8229000000000001,0.8229000000000001
indicated murder catholic,right,https://www.theblaze.com,https://www.theblaze.com/news/catholic-priest-shot-killed-kansas,0.0,0.8797,0.8797
meal kit option,right,https://nypost.com,https://nypost.com/article/the-best-meal-delivery-kits/,0.0,0.8775666666666666,0.8775666666666666
choose meal kits,right,https://nypost.com,https://nypost.com/article/the-best-meal-delivery-kits/,0.0,0.9111333333333334,0.9111333333333334
takeout meal kits,right,https://nypost.com,https://nypost.com/article/the-best-meal-delivery-kits/,0.0,0.8964,0.8964
meal kits convenience,right,https://nypost.com,https://nypost.com/article/the-best-meal-delivery-kits/,0.0,0.8725333333333333,0.8725333333333333
meal kits easier,right,https://nypost.com,https://nypost.com/article/the-best-meal-delivery-kits/,0.0,0.8756666666666666,0.8756666666666666
protesters descend dc,right,https://nypost.com,https://nypost.com/politics/,0.0,0.8715666666666667,0.8715666666666667
anti trump protesters,right,https://nypost.com,https://nypost.com/politics/,0.0,0.8977333333333334,0.8977333333333334
trump protesters,right,https://nypost.com,https://nypost.com/politics/,0.0,0.7487,0.7487
trump protesters descend,right,https://nypost.com,https://nypost.com/politics/,0.0,0.9100666666666667,0.9100666666666667
dc rally musk,right,https://nypost.com,https://nypost.com/politics/,0.0,0.8818666666666667,0.8818666666666667
